Codigo	Entidade	TipoEntidade	NIF	Rua	Localidade	CodigoPostal	DescrPostal	Email	Telefone	Fax	Sitio	CodigoINE	Eleitores2011	Populacao2011	Area_ha	NomeCompleto
9652	São Bartolomeu de Regatos (ANGRA DO HEROÍSMO)	Freguesia	512071594	Rua Padre Joaquim Borges Meneses, N.º 108	São Bartolomeu dos Regatos	9700-510	ANGRA DO HEROÍSMO	saobartolomeudosregatos@freguesias.pt	295332737	295332737	www.saobartolomeuderegatos.freguesias.pt	430114	1535	1569	2499.55	São Bartolomeu de Regatos
14347	São Bartolomeu do Outeiro e Oriola (PORTEL)	Freguesia	510839690	Rua das Varandas, N.º 28	São Bartolomeu do Outeiro (PORTEL)	7220-530	SÃO BARTOLOMEU DO OUTEIRO	jfsbouteiro@gmail.com				70910				União das freguesias de São Bartolomeu do Outeiro e Oriola
14499	São Bartolomeu dos Galegos e Moledo (LOURINHÃ)	Freguesia	510839703	Rua 24 de Agosto, N.º 30 - C	São Bartolomeu dos Galegos (LOURINHÃ)	2530-701	SÃO BARTOLOMEU DOS GALEGOS	jf.sbartolomeu.moledo@gmail.com	261411916	261411916		110814				União das freguesias de São Bartolomeu dos Galegos e Moledo
9653	São Bento (ANGRA DO HEROÍSMO)	Freguesia	512044589	Rua Arco, N.º 242	São Bento	9700-213	ANGRA DO HEROÍSMO	geral@jfsaobento.com	295212338	295212338	www.jfsaobento.com	430115	1761	1968	1033.90	São Bento
7743	São Bento (PORTO DE MÓS)	Freguesia	507166345	Rua Luís de Camões, nº 246	São Bento (PORTO DE MÓS)	2480-142	SÃO BENTO	freguesiadesaobento@gmail.com	249841193			101610	872	953	4130.01	São Bento
14335	São Bento do Cortiço e Santo Estêvão (ESTREMOZ)	Freguesia	510839711	Rua do Feitor, 1 - Caixa Postal 920	São Bento do Cortiço (ESTREMOZ)	7100-630	SÃO BENTO DO CORTIÇO	jfcortico@gmail.com	268919355			70415				União das freguesias de São Bento do Cortiço e Santo Estêvão
7127	São Bento do Mato (ÉVORA)	Freguesia	506797619	Rua Conde da Azarujinha, N.º 3	São Bento do Mato (ÉVORA)	7005-109	SÃO BENTO DO MATO	jfazaruja@gmail.com	266977166	266977166	www.evora.net/jfazaruja	70506	1106	1343	6655.44	São Bento do Mato
5676	São Bernardo (AVEIRO)	Freguesia	506990591	Rua Cónego Maio, N.º 133	São Bernardo (AVEIRO)	3810-089	SÃO BERNARDO	jf.sbernardo@hotmail.com	234341709	234342367	www.jfsb.pt	10510	4011	4079	393.56	São Bernardo
9681	São Brás (PRAIA DA VITÓRIA)	Freguesia	512074909	Rua Padre Alfredo Lucas	São Brás	9760-664	PRAIA DA VITÓRIA	geral@jfsaobras.com	295579014	295579014	www.jfsaobras.com	430209	926	1012	467.80	São Brás (VILA
9777	São Brás (RIBEIRA GRANDE)	Freguesia	512082154	Rua da Igreja, Centro Paroquial e Social de São Brás	São Brás	9625-510	SÃO BRÁS RGR	juntasaobras@mail.telepac.pt	296442850	296442850	www.jfsaobras.ifreg.pt	420514	553	635	808.29	São Brás
7235	São Brás de Alportel (SÃO BRÁS DE ALPORTEL)	Freguesia	501282904	Rua Dr. Medeiros Galvão, N.º 1	São Brás de Alportel	8150-146	SÃO BRÁS DE ALPORTEL	geral@jf-sbrasalportel.pt	289842174	289842175	www.jf-sbrasalportel.pt	81201	8672	10032	15336.92	São Brás de Alportel
8001	São Brás e São Lourenço (ELVAS)	Freguesia	506886271	Bairro da Abóbada, N.º 3 - Varche	São Brás e São Lourenço (ELVAS)	7350-422	SÃO BRÁS E SÃO LOURENÇO	jfreg.sbraslourenco@net.novis.pt	268629261	268625028		120707	1494	1946	4763.42	São Brás e São Lourenço
6911	São Caetano (CANTANHEDE)	Freguesia	509008488	Largo da Igreja, N.º 45	São Caetano (CANTANHEDE)	3060-739	SÃO CAETANO	freguesia.caetano@sapo.pt	231460638		www.freguesiadesaocaetano.pt	60215	902	935	1903.81	São Caetano
9713	São Caetano (MADALENA)	Freguesia	512076367	Estrada Regional, n.º 23	São Caetano	9950-422	SÃO CAETANO MAD	fregscaetano@gmail.com	292699112	292699112		460205	473	550	2388.38	São Caetano
9458	São Cipriano (RESENDE)	Freguesia	509290000	Lugar do Prado	São Cipriano (RESENDE)	4660-301	SÃO CIPRIANO	ciprianojunta@sapo.pt	254875813	254875813	saocipriano.jfreguesia.com	181312	735	858	670.38	São Cipriano
14890	São Cipriano e Vil de Souto (VISEU)	Freguesia	510839720	Antiga Estação Caminhos Ferro	Figueiró (VISEU)	3510-733	SÃO CIPRIANO		232411744			182340				União das freguesias de São Cipriano e Vil de Souto
9280	São Cosmado (ARMAMAR)	Freguesia	506925340	Rua das Escolas, N.º 5	São Cosmado (ARMAMAR)	5110-590	SÃO COSMADO	jfs.cosmado@gmail.com	254945128			180114	792	707	1395.36	São Cosmado
7143	São Cristóvão (MONTEMOR-O-NOVO)	Freguesia	506740862	Rua Eng. João Rafel Mouzinho Almadanim, N.º 5	São Cristóvão (MONTEMOR-O-NOVO)	7050-600	SÃO CRISTÓVÃO	j.freg.s.cristovao@mail.telepac.pt	266837118	266837118		70606	649	754	14592.05	São Cristóvão
9327	São Cristóvão de Nogueira (CINFÃES)	Freguesia	506955141	Outeiro de Lobos	São Cristóvão de Nogueira (CINFÃES)	4690-573	SÃO CRISTÓVÃO DE NOGUEIRA	freguesiascristovao@sapo.pt	255561974	255561974		180413	1815	2215	1815.38	São Cristóvão de Nogueira
7113	São Domingos de Ana Loura (ESTREMOZ)	Freguesia	506778770	Venda do Ferrador	São Domingos de Ana Loura (ESTREMOZ)	7100-641	SÃO DOMINGOS DE ANA LOURA	jose.joaquim.dias@gmail.com	268891836	268891836		70411	364	436	1629.77	São Domingos de Ana Loura
7839	São Domingos de Benfica (LISBOA)	Freguesia	505203731	Rua Raul Carapinha	São Domingos de Benfica	1500-542	LISBOA	geral@jf-sdomingosbenfica.pt	217248610	217248611	www.jf-sdomingosbenfica.pt	110639	29973	33678	430.71	São Domingos de Benfica
7800	São Domingos de Rana (CASCAIS)	Freguesia	506844781	Praceta D. Duarte de Menezes	S. Domingos de Rana (CASCAIS)	2785-582	SÃO DOMINGOS DE RANA	geral@jf-sdrana.pt	214549190	214534055	www.jf-sdrana.pt	110506	39469	43991	2036.43	São Domingos de Rana
14693	São Domingos e Vale de Água (SANTIAGO DO CACÉM)	Freguesia	510839738	Largo 25 de Abril, N.º 22	São Domingos (SANTIAGO DO CACÉM)	7540-415	SÃO DOMINGOS					150913				União das freguesias de São Domingos e Vale de Água
14638	São Facundo e Vale de Mós (ABRANTES)	Freguesia	510839746	Rua dos Combatentes da Grande Guerra, N.º 92	São Facundo (ABRANTES)	2205-408	SÃO FACUNDO	freguesia.sfacundo.vmos@gmail.com	241734165	241734165		140123				União das freguesias de São Facundo e Vale das Mós
9496	São Félix (SÃO PEDRO DO SUL)	Freguesia	507404459	Rua da Escola, N.º 19	São Félix (SÃO PEDRO DO SUL)	3660-312	SÃO FÉLIX	freguesia_sao_felix@hotmail.com	232723548	23223548		181612	429	399	319.37	São Félix
8429	São Félix da Marinha (VILA NOVA DE GAIA)	Freguesia	506901769	Largo da Igreja, N.º 45	São Félix da Marinha (VILA NOVA DE GAIA)	4410-163	SÃO FÉLIX DA MARINHA	geral.felixmarinha@gmail.com	227531711	227623468	www.jf-felixmarinha.pt	131717	9494	11171	792.90	São Félix da Marinha
8637	São Francisco (ALCOCHETE)	Freguesia	506933776	Rua da Sociedade, N.º 299	São Francisco  (ALCOCHETE)	2890-326	SÃO FRANCISCO	jfsaofrancisco@gmail.com	212300641	210874910		150203	1291	1128	416.17	São Francisco
8690	São Francisco da Serra (SANTIAGO DO CACÉM)	Freguesia	503180190	Rua da Casa do Povo Cruz João Mendes	São Francisco da Serra (SANTIAGO DO CACÉM)	7540-551	SÃO FRANCISCO DA SERRA	jfsfserra@iol.pt	269471126	269470030		150910	777	890	5137.94	São Francisco da Serra
6164	São Gens (FAFE)	Freguesia	507125789	Rua Prof. Joaquim F. Leite	São Gens (FAFE)	4820-654	SÃO GENS	jfs.gens@hotmail.com	253596181	253596181	www.sgens.fafe.com	30728	1814	1888	1479.72	São Gens
7021	São Gião (OLIVEIRA DO HOSPITAL)	Freguesia	506978737	Rua da Ponte, N.º 13	São Gião (OLIVEIRA DO HOSPITAL)	3400-655	SÃO GIÃO	freguesia_s.giao@sapo.pt	238691377	238691377		61115	561	574	1454.92	São Gião
9808	São Gonçalo (FUNCHAL)	Freguesia	511209991	Rua Professor Modesto da Trindade, N.º 1	FUNCHAL	9060-196	FUNCHAL	jfgoncalo@mail.telepac.pt	291793605       961320109	291793601	www.freguesiasaogoncalo.pt	310306	6243	7232	705.81	São Gonçalo
14333	São Gregório e Santa Justa (ARRAIOLOS)	Freguesia	510839754	Rua da República, N.º 42	São Gregório (ARRAIOLOS)	7040-402	SÃO GREGÓRIO	jf.sgregorio@sapo.pt	266407232	266419073		70209				União das freguesias de São Gregório e Santa Justa
5677	São Jacinto (AVEIRO)	Freguesia	507225856	Av. Almirante Gago Coutinho	São Jacinto (AVEIRO)	3800-901	SÃO JACINTO	freguesia.sj@gmail.com	234331078	234348054	www.jf-saojacinto.pt	10511	948	1016	1383.71	São Jacinto
9314	São Joaninho (CASTRO DAIRE)	Freguesia	506741443	Rua Principal	S.Joaninho (CASTRO DAIRE)	3600-651	S.JOANINHO	freguesiasjoaninho@sapo.pt	232371132			180322	401	413	805.70	São Joaninho
9467	São Joaninho (SANTA COMBA DÃO)	Freguesia	507816129	Largo da Autarquia, N.º 16	São Joaninho  (SANTA COMBA DÃO)	3440-069	SÃO JOANINHO	juntasjoaninho@sapo.pt	232890492	232890662		181405	1165	1184	972.30	São Joaninho
9708	São João (LAJES DO PICO)	Freguesia	512061114	Estrada Regional, N.º 26	Lajes do Pico	9930-456	SÃO JOÃO LGP	juntasaojoao@sapo.pt	292673250	292673250		460106	427	486	3293.60	São João
7984	São João Baptista (CAMPO MAIOR)	Freguesia	506873714	Rua de Santa Cruz, N.º 1 - R/C - Dto.	São João Baptista (CAMPO MAIOR)	7370-203	SÃO JOÃO BAPTISTA	jfreg.sjoaobaptista@mail.telepac.pt	268689146	268689146		120403	3682	4063	10638.58	São João Baptista
7988	São João Baptista (CASTELO DE VIDE)	Freguesia	506906833	Rua Alexandre Herculano, N.º 27	São João Baptista (CASTELO DE VIDE)	7320-114	SÃO JOÃO BAPTISTA	jfregsjbaptista@hotmail.com	245900060	245900068	www.jf-castelodevide.pt	120504	688	1034	7619.89	São João Baptista
8502	São João Baptista (ENTRONCAMENTO)	Freguesia	506893456	Largo Jose Duarte Coelho	São João Baptista	2330-078	ENTRONCAMENTO	jf.sjoaobaptista@gmail.com	249720170	249720179	www.sjbaptistaent.pt.vu	141001	7367	7722	456.05	São João Baptista
14667	São João Baptista e Santa Maria dos Olivais (TOMAR)	Freguesia	510840507	Rua Alexandre Herculano, n.º 20	São João Baptista	2300-554	TOMAR	geral@freg-sjbaptista-tomar.pt	249313927	249324515		141821				União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais
7078	São João da Boa Vista (TÁBUA)	Freguesia	506911055	Rua da Igreja	São João da Boa Vista (TÁBUA)	3420-227	SÃO JOÃO DA BOA VISTA	juntaboavista@sapo.pt	235413985	235413985		61612	489	484	985.34	São João da Boa Vista
9210	São João da Corveira (VALPAÇOS)	Freguesia	507013328	Rua da Igreja	São João da Corveira  (VALPAÇOS)	5445-084	SÃO JOÃO DA CORVEIRA		278789252			171222	958	721	1583.69	São João da Corveira
9371	São João da Fresta (MANGUALDE)	Freguesia	501268901	Rua Principal, N.º 14	São João da Fresta (MANGUALDE)	3530-360	SÃO JOÃO DA FRESTA	junta.sao.joao.fresta@live.com.pt	232651934			180616	275	281	740.91	São João da Fresta
5780	São João da Madeira (SÃO JOÃO DA MADEIRA)	Freguesia	506992969	Avª. Liberdade, N.º 354	S. João da Madeira	3700-163	SÃO JOÃO DA MADEIRA	geral@fsjm.pt	256200540	256200549	www.fsjm.pt	11601	20028	21102	794.30	São João da Madeira
14857	São João da Pesqueira e Várzea de Trevões (SÃO JOÃO DA PESQUEIRA)	Freguesia	510839762	Rua D.Afonso III de Leão, 1	São João da Pesqueira	5130-367	SÃO JOÃO DA PESQUEIRA	jfsjp@jf-sjpesqueira.pt	254481288	254481288	www.jf-sjpesqueira.pt	181515				União das freguesias de São João da Pesqueira e Várzea de Trevões
14654	São João da Ribeira e Ribeira de São João (RIO MAIOR)	Freguesia	510839770	Rua 1º de Maio, N.º 4	São João da Ribeira (RIO MAIOR)	2040-460	SÃO JOÃO DA RIBEIRA	op133087@mail.telepac.pt	243949131	243949131		141418				União das freguesias de São João da Ribeira e Ribeira de São João
9420	São João da Serra (OLIVEIRA DE FRADES)	Freguesia	507110609	EN 227, Junto á Escola	S. João da Serra (OLIVEIRA DE FRADES)	3680-264	SÃO JOÃO DA SERRA	jfsjs@sapo.pt	232790363	232790363	www.sjoaodaserra.com	181008	595	643	1240.67	São João da Serra
14513	São João das Lampas e Terrugem (SINTRA)	Freguesia	510839789	Avenida Central, N.º 16	São João das Lampas (SINTRA)	2705-737	SÃO JOÃO DAS LAMPAS	geral@uflampasterrugem.pt	219608865	219612452		111127				União das freguesias de São João das Lampas e Terrugem
9468	São João de Areias (SANTA COMBA DÃO)	Freguesia	507921500	Largo António Rodrigues Miranda	S. João de Areias  (SANTA COMBA DÃO)	3440-465	SÃO JOÃO DE AREIAS	fsjareias@hotmail.com	232891354	232891354		181406	2111	2283	2151.00	São João de Areias
9459	São João de Fontoura (RESENDE)	Freguesia	508096260	Lugar da Sra da Guia	São João de Fontoura (RESENDE)	4660-343	SÃO JOÃO DE FONTOURA	freguesiasjf@gmail.com	254871157	254871157	www.saojoaofontoura.com/JF	181313	905	857	505.57	São João de Fontoura
14008	São João de Loure e Frossos (ALBERGARIA-A-VELHA)	Freguesia	510833608	Rua Maestro António Pereira de Oliveira, N.º 32	São João de Loure (ALBERGARIA-A-VELHA)	3850-794	SÃO JOÃO DE LOURE	freguesiasaojoaodeloureefrossos@sapo.pt	234933540	234933571		10210				São João de Loure e Frossos
9618	São João de Lourosa (VISEU)	Freguesia	506936155	Rua da Junta, N.º 3	São João de Lourosa (VISEU)	3500-234	SÃO JOÃO DE LOUROSA	freguesiasjlourosa@gmail.com	232461419			182327	4031	4316	2600.41	São João de Lourosa
5814	São João de Negrilhos (ALJUSTREL)	Freguesia	506894916	Largo da República, 11	Montes Velhos	7600-413	São João de Negrilhos	j.f.s.j.negrilhos@mail.telepac.pt	284666111	284666620	www.saojoaodenegrilhos.freguesias.pt	20104	1566	1723	7701.84	São João de Negrilhos
6268	São João de Rei (PÓVOA DE LANHOSO)	Freguesia	507054512	Rua das Antas, N.º 1	São João de Rei (PÓVOA DE LANHOSO)	4830-671	SÃO JOÃO DE REI	jf@saojoaoderei.pt	253995620	253995620	www.saojoaoderei.pt	30923	439	435	546.21	São João de Rei
9555	São João de Tarouca (TAROUCA)	Freguesia	507252993	Av.ª António Teixeira	São João de Tarouca  (TAROUCA)	3610-082	SÃO JOÃO DE TAROUCA	jf.sjoaotarouca@sapo.pt	254677657 /936743216	254677657	www.jfsjoaotarouca.no.sapo.pt	182006	712	735	1858.50	São João de Tarouca
5725	São João de Ver (SANTA MARIA DA FEIRA)	Freguesia	507028023	APARTADO Nº 47 - Rua da Estação	São João de Ver (SANTA MARIA DA FEIRA)	4520-615	SÃO JOÃO DE VER	juntafsjver@gmail.com	256364611	256378739		10926	7610	8816	1537.45	São João de Ver
6935	São João do Campo (COIMBRA)	Freguesia	506170519	Largo do Freixo, N.º1	São João do Campo (COIMBRA)	3025-438	SÃO JOÃO DO CAMPO	jfsjc.geral@net.novis.pt	239964300	239964292	www.jf-sjcampo.com	60320	1962	2309	791.95	São João do Campo
14880	São João do Monte e Mosteirinho (TONDELA)	Freguesia	510839797	Largo Combatentes do Ultramar, N.º 73	São João do Monte (TONDELA)	3475-072	SÃO JOÃO DO MONTE	unfreg-sjm-most@hotmail.com	232866343	232866343		182130				União das freguesias de São João do Monte e Mosteirinho
6872	São João do Peso (VILA DE REI)	Freguesia	507024400	Rua Manuel Farinha Portela, N.º 15	São João do Peso (VILA DE REI)	6110-055	SÃO JOÃO DO PESO	peso1@sapo.pt	274866789		www.jf-sjpeso.com	51002	163	174	1305.07	São João do Peso
5864	São João dos Caldeireiros (MÉRTOLA)	Freguesia	506911934	Rua Matias Palma, caixa postal 50	São João dos Caldeireiros (MÉRTOLA)	7750-513	SÃO JOÃO DOS CALDEIREIROS	jf.saojoaocaldeireiros@hotmail.com	286977145	286977145		20906	636	728	10395.45	São João dos Caldeireiros
9837	São Jorge (SANTANA)	Freguesia	511239033	Rua Cardeal D. Teodósio de Gouveia	Sítio da Achada de António Teixeira (SANTANA)	9230-140	SÃO JORGE	freguesiadesaojorge@gmail.com	291576355			310904	1752	1610	1933.66	São Jorge
9672	São Jorge (Velas) (VELAS)	Freguesia	512074135	Largo De Santo Antão	Velas	9800-525	Velas	freguesia.velas@mail.telepac.pt	295412988	295412687		450206	1724	1929	1389.12	Velas (São Jorge)
6770	São Jorge da Beira (COVILHÃ)	Freguesia	507217462	Rua Direita	São Jorge da Beira  (COVILHÃ)	6225-267	SÃO JORGE DA BEIRA	junta_s_jorge@sapo.pt	275657064	275657195		50318	910	694	2305.08	São Jorge da Beira
14706	São Jorge e Ermelo (ARCOS DE VALDEVEZ)	Freguesia	510839800	Lama	São Jorge (ARCOS DE VALDEVEZ)	4970-569	SÃO JORGE					160161				União das freguesias de São Jorge e Ermelo
9748	São José (PONTA DELGADA)	Freguesia	512035865	Rua de Lisboa, N.º 41	Ponta Delgada	9500-216	SÃO JOSÉ (PONTA DELGADA)	fsjosepontadelgada@live.com.pt	296285697	296285697		420313	5756	5412	165.81	Ponta Delgada (São José)
8501	São José da Lamarosa (CORUCHE)	Freguesia	506848426	Rua Luís de Camões	Lamarosa (CORUCHE)	2100-405	SÃO JOSÉ DA LAMAROSA	juntaflamarosa@oninet.pt	243724146	243724148		140903	1698	2017	11089.24	São José da Lamarosa
14201	São Julião de Palácios e Deilão (BRAGANÇA)	Freguesia	510839819	Edifício Junta de Freguesia	São Julião de Palácios (BRAGANÇA)	5300-871	SÃO JULIÃO DE PALÁCIOS					40256				União das freguesias de São Julião de Palácios e Deilão
14748	São Julião e Silva (VALENÇA)	Freguesia	510839827	Lugar de Seixalvo	São Julião  (VALENÇA)	4930-479	SÃO JULIÃO	uniaosjuliaoesilva@gmail.com	251837761			160819				União das freguesias de São Julião e Silva
14336	São Lourenço de Mamporcão e São Bento de Ana Loura (ESTREMOZ)	Freguesia	510839835	Largo 1º de Maio N.º 4	S. Lourenço de Mamporcão (ESTREMOZ)	7100-652	S. LOURENÇO DE MAMPORCÃO	freguesiaslmamporcao@gmail.com	268919135	268919295	www.jf-saolourenco.estremoz.pt	70416				União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura
9174	São Lourenço de Ribapinhão (SABROSA)	Freguesia	507167511	Estrada Municipal	São Lourenço de Ribapinhão (SABROSA)	5060-405	SÃO LOURENÇO DE RIBAPINHÃO	jfsaolourenco@sapo.pt	932940428			171011	522	504	1202.57	São Lourenço de Ribapinhão
5641	São Lourenço do Bairro (ANADIA)	Freguesia	501264400	Largo do Pelourinho	São Lourenço do Bairro (ANADIA)	3780-179	SÃO LOURENÇO DO BAIRRO	junta@jf-saolourencodobairro.pt	231528191	231257234	www.jf-saolourencodobairro.pt	10310	2316	2553	1538.31	São Lourenço do Bairro
5885	São Luís (ODEMIRA)	Freguesia	506864731	Cerro do Moinho	São Luís (ODEMIRA)	7630-458	SÃO LUÍS	junta.sao_luis@hotmail.com	283976320	283975172		21106	1852	2249	14664.69	São Luís
7634	São Mamede (BATALHA)	Freguesia	506405338	Largo da Feira, N.º 20	São Mamede (BATALHA)	2495-032	SÃO MAMEDE	jfsaomamede@mail.telepac.pt	244704454	244703075		100403	3383	3513	4177.16	São Mamede
14596	São Mamede de Infesta e Senhora da Hora (MATOSINHOS)	Freguesia	510839843	Rua Vasco Santana	Senhora da Hora (MATOSINHOS)	4460-437	SENHORA DA HORA	freguesia.sminfesta.srahora@gmail.com	229510110	229538162		130814				União das freguesias de São Mamede de Infesta e Senhora da Hora
9014	São Mamede de Ribatua (ALIJÓ)	Freguesia	505267640	Largo do Pelourinho, N.º 2	S. Mamede de Ribatua (ALIJÓ)	5070-476	SÃO MAMEDE DE RIBATUA	juntaribatua@sapo.pt	259662216	259662216		170114	860	905	2010.88	São Mamede de Ribatua
14342	São Manços e São Vicente do Pigeiro (ÉVORA)	Freguesia	510839851	Largo 25 de Abril	São Manços (ÉVORA)	7000-115	SÃO MANÇOS					70526				União das freguesias de São Manços e São Vicente do Pigeiro
5848	São Marcos da Ataboeira (CASTRO VERDE)	Freguesia	506806995	Largo do Adro	São Marcos da Ataboeira (CASTRO VERDE)	7780-524	SÃO MARCOS DA ATABOEIRA	frequesiasaomarcos@sapo.pt	286923161	286923163		20605	380	373	10413.07	São Marcos da Ataboeira
7241	São Marcos da Serra (SILVES)	Freguesia	506978656	Largo da Igreja	São Marcos da Serra (SILVES)	8375-252	SÃO MARCOS DA SERRA	jfsmarcos@iol.pt	282361119	282361645		81306	1352	1535	16606.61	São Marcos da Serra
8632	São Martinho (ALCÁCER DO SAL)	Freguesia	506880281	Largo da Igreja, N.º 2	Casebres (ALCÁCER DO SAL)	7580-551	SÃO MARTINHO	jfsmartinho@sapo.pt	265649124	265649811		150105	474	562	8859.29	São Martinho
9809	São Martinho (FUNCHAL)	Freguesia	511225300	Caminho de São Martinho, N.º 61	FUNCHAL	9000-273	FUNCHAL	sao.martinho@jf-saomartinho.pt	291700580	291700589	www.jf-saomartinho.pt	310307	22735	20637	795.40	São Martinho
6891	São Martinho da Cortiça (ARGANIL)	Freguesia	507248724	E.N. 17, nº 494 - Pinheirais	São Martinho da Cortiça (ARGANIL)	3300-357	SÃO MARTINHO DA CORTIÇA	geral@saomartinhocortica.pt	239456927	239456927	www.saomartinhocortica.pt	60114	1421	1536	3154.22	São Martinho da Cortiça
5761	São Martinho da Gândara (OLIVEIRA DE AZEMÉIS)	Freguesia	506890341	Rua D.ªEmília Lopes da Rocha, N.º 438 A	S. Martinho da Gândara (OLIVEIRA DE AZEMÉIS)	3720-549	S. MARTINHO DA GÂNDARA	geral@fsmgandara.pt	256687920	256682106	www.fsmgandara.pt	11315	1888	2289	813.13	São Martinho da Gândara
5886	São Martinho das Amoreiras (ODEMIRA)	Freguesia	507031369	Largo Vale Brique	São Martinho das Amoreiras (ODEMIRA)	7630-539	SÃO MARTINHO DAS AMOREIRAS	jfsamoreiras@mail.telepac.pt	283925123	283925149		21107	970	1199	14417.16	São Martinho das Amoreiras
9281	São Martinho das Chãs (ARMAMAR)	Freguesia	507084624	Rua da Escola	São Martinho das Chãs (ARMAMAR)	5110-590	SÃO MARTINHO DAS CHÃS		254946024			180115	683	726	966.78	São Martinho das Chãs
14862	São Martinho das Moitas e Covas do Rio (SÃO PEDRO DO SUL)	Freguesia	510839860	Lugar S. Martinho das Moitas, s/n	São Martinho das Moitas (SÃO PEDRO DO SUL)	3660-328	SÃO MARTINHO DAS MOITAS		232357649			181622				União das freguesias de São Martinho das Moitas e Covas do Rio
